id,Running time,Actors Box Office %,Director Box Office %,Oscar and Golden Globes nominations,Oscar and Golden Globes awards,Release year,IMDb score,genre_encoded,AdjBudget,AdjBoxOffice,Director_mean_target,Actor 1_mean_target,Actor 2_mean_target,Actor 3_mean_target
1704,0.2870967741935484,1.469387755102042e-11,0.375,0.09090909090909091,0.0,0.816091954022987,0.5974025974025974,0,0.111630060307782,295479001.1614402,0.4185266895327393,0.6982374081297706,0.4993627216372669,0.554790183443056
1705,0.3580645161290323,9.386448979591845e-12,0.75,0.09090909090909091,0.0,0.9885057471264354,0.7532467532467533,0,0.27034555698308377,690603517.8911219,0.6726848101483998,0.8276097037347672,0.6799227403254475,0.7133045289813009
1706,0.6193548387096774,1.3061387755102053e-11,0.35710000000000003,0.09090909090909091,0.0,0.7586206896551708,0.7142857142857142,3,0.14014861146710464,20473038.057742782,0.7096001219201336,0.7664038298584681,0.6847478377546832,0.7567298048289923
1707,0.33225806451612905,7.34693877551021e-12,0.6875,0.09090909090909091,0.0,0.7931034482758612,0.7012987012987012,5,0.1257930117786028,114555488.34355828,0.6502192631477866,0.7106370137636149,0.6702372914672496,0.6329798573572463
1708,0.267741935483871,1.3061387755102053e-11,0.7272,0.09090909090909091,0.07692307692307693,0.6551724137931032,0.6103896103896104,4,0.07015490201528912,109492244.52554744,0.8115418009617539,0.49244480800947565,0.5530689259613775,0.7567298048289923
1709,0.4806451612903226,7.67755102040817e-12,0.5714,0.09090909090909091,0.0,0.8965517241379288,0.7142857142857142,0,0.6180785811325359,1114712605.2608733,0.6913597269859872,0.6996809519618337,0.9668699291216547,0.8371048460121031
1710,0.2806451612903226,7.327836734693884e-12,0.5714,0.09090909090909091,0.07692307692307693,0.9425287356321839,0.7272727272727273,2,0.256375349214469,262478814.2563095,0.6913597269859872,0.6996809519618337,0.5405932927663071,0.47980300609366155
1711,0.34838709677419355,1.1755102040816337e-11,0.5,0.09090909090909091,0.07692307692307693,0.9770114942528743,0.7662337662337662,3,0.036086704612161125,66911927.21005677,0.6399406105881571,0.5536811665417041,0.67094978384121,0.6818484035536154
1712,0.33225806451612905,4.897469387755106e-12,0.5,0.09090909090909091,0.0,0.9080459770114935,0.7922077922077921,7,0.10912246769504547,187276424.38795558,0.6650838518416382,0.7050615500641131,0.7022032681526054,0.6101468325414596
1713,0.34838709677419355,1.469387755102042e-11,0.625,0.09090909090909091,0.0,0.9195402298850581,0.7792207792207791,0,0.17920319483812808,586209688.7716337,0.7553076114323294,0.7443555443323961,0.8891921919868726,0.691622112792889
1714,0.23548387096774193,1.2244408163265317e-11,0.75,0.09090909090909091,0.07692307692307693,0.862068965517242,0.7272727272727273,2,0.3392091719058088,1187964769.7194283,0.6916872059153039,0.6635744080131567,0.5960996968868222,0.6525272758357938
1715,0.4129032258064516,1.469387755102042e-11,0.625,0.09090909090909091,0.15384615384615385,0.9885057471264354,0.6753246753246752,0,0.441565985188744,891101313.4078991,0.8052985295267998,0.6276565760112653,0.6882144810611237,0.6134324388786982
1716,0.33548387096774196,1.2244408163265317e-11,0.7272,0.09090909090909091,0.0,0.7931034482758612,0.6623376623376623,4,0.13103449091738498,234117257.66871166,0.6319691609645117,0.5313504082340574,0.5477312092620448,0.6450648097920726
1717,0.3,4.897469387755106e-12,0.7142000000000001,0.09090909090909091,0.0,0.8850574712643677,0.7792207792207791,4,0.0805176557653326,64287589.28571429,0.739815836191593,0.5170771442427009,0.6347944869866442,0.691622112792889
1718,0.2806451612903226,7.34693877551021e-12,0.5555,0.09090909090909091,0.0,0.8965517241379288,0.7402597402597402,1,0.05356453840050509,37851611.82973059,0.7921430247650969,0.6020866200261379,0.6716309995897718,0.6623009850750674
1719,0.2967741935483871,1.1314285714285724e-11,1.0,0.09090909090909091,0.0,0.9425287356321839,0.7142857142857142,9,0.09495226680584484,277416632.95382303,0.7372929557558732,0.655659275136466,0.6049398331738001,0.6427535665965203
1720,0.34838709677419355,9.796408163265315e-12,0.0,0.09090909090909091,0.07692307692307693,0.8735632183908031,0.7012987012987012,12,0.10936273257346994,116009527.90578596,0.5664351333183957,0.8059733755554075,0.6135888144400381,0.6701972049787766
1721,0.49354838709677423,1.3293551020408176e-11,0.75,0.09090909090909091,0.0,0.954022988505745,0.844155844155844,0,0.40932755137900645,1587892684.4778173,0.8095020596701081,0.7945987158536725,0.8371085737727335,0.9934841938404837
1722,0.49354838709677423,1.3293551020408176e-11,0.75,0.09090909090909091,0.15384615384615385,0.954022988505745,0.844155844155844,0,0.40932755137900645,651255524.9701648,0.8095020596701081,0.7945987158536725,0.8371085737727335,0.9934841938404837
1723,0.2709677419354839,9.796408163265315e-12,1.0,0.09090909090909091,0.0,0.9080459770114935,0.5064935064935064,11,0.1587247200801431,258619824.1547958,0.5319360899015844,0.6887157736408827,0.4692302140784297,0.4188732531117352
